text,author,reply,retweet,like,date,cleaned_text,non_baku,label,text_length
"Bersama Ganjar Mahfud, kita belajar arti perjuangan 
@cumarachel
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Alin Shaylin,0,0,0,2024-02-15T18:57:44.000Z,"Bersama Ganjar Mahfud, kita belajar arti perjuangan     ",,neutral,17
"Kebahagiaan bersama Ganjar Mahfud adalah akar dari kebersamaan yang kuat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Raisa Aulia,0,0,0,2024-02-15T17:44:25.000Z,Kebahagiaan bersama Ganjar Mahfud adalah akar dari kebersamaan yang kuat  ,,neutral,19
Bantuan sosial Presiden menjelang Pemilu. Presiden Jokowi mengguyur program bantuan sosial (bansos) tambahan menjelang Pemilu 2024.,SUSSY,1,0,2,2024-02-15T19:40:39.000Z,Bantuan sosial Presiden menjelang Pemilu. Presiden Jokowi mengguyur program bantuan sosial (bansos) tambahan menjelang Pemilu 2024.,,neutral,16
"Kegembiraan bersama Ganjar Mahfud adalah cermin dari persatuan dan kesatuan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Alfin Pratama,0,0,0,2024-02-15T17:44:05.000Z,Kegembiraan bersama Ganjar Mahfud adalah cermin dari persatuan dan kesatuan  ,,neutral,19
"No matter what, tetap bersama Ganjar Mahfud 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Rahmat nur,0,0,0,2024-02-15T19:41:36.000Z,"No matter what, tetap bersama Ganjar Mahfud ",,neutral,17
"Kita Tetap berharap dan berdoa buat 03 ya! 
@EriArief
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Amel Aurelia,0,0,0,2024-02-15T18:41:49.000Z,Kita Tetap berharap dan berdoa buat 03 ya!     ,,neutral,19
"Ganjar Mahfud terima kasih atas kepedulianmu terhadap rakyat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Tarisa Frisca,0,0,0,2024-02-15T18:07:18.000Z,Ganjar Mahfud terima kasih atas kepedulianmu terhadap rakyat  ,,neutral,17
Pemenang Sesungguh Nya Di Pemilu 2024 #NoDebat,INDp,0,0,0,2024-02-15T17:37:45.000Z,Pemenang Sesungguh Nya Di Pemilu 2024,,positive,6
"Ganjar Mahfud membawa harapan bagi masa depan yang lebih baik 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Sadam Sutno,0,0,0,2024-02-15T18:09:51.000Z,Ganjar Mahfud membawa harapan bagi masa depan yang lebih baik  ,,neutral,19
"KPU Lampung: Hasil Hitung Cepat Bikin Gaduh dan Membahayakan

#Pemilu2024 #QuickCount",Radar Lampung,0,0,0,2024-02-15T17:33:24.000Z,KPU Lampung: Hasil Hitung Cepat Bikin Gaduh dan Membahayakan,,neutral,9
KPU Bantah Narasi Kecurangan Pemilu 2024 dan Beri Jaminan Penanganan Serius. #idncitizen #promedia,IDN Citizen,0,0,0,2024-02-15T19:29:54.000Z,KPU Bantah Narasi Kecurangan Pemilu 2024 dan Beri Jaminan Penanganan Serius.,,neutral,11
"Ganjar Mahfud teladan dalam kebaikan dan kepedulian sosial 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Gina Sabila,0,0,0,2024-02-15T19:24:45.000Z,Ganjar Mahfud teladan dalam kebaikan dan kepedulian sosial  ,,neutral,17
"seluruh indo milih Prabowo  Gibran kecuali jakarta mbe jogja lak ga salah.
congrats pak bowo dan mas gibran #pemilu2024",hoky,0,0,0,2024-02-15T19:59:35.000Z,seluruh indo milih Prabowo  Gibran kecuali jakarta mbe jogja lak ga salah. congrats pak bowo dan mas gibran,,positive,19
"Dengan Ganjar Mahfud kita merayakan keberagaman sebagai kekuatan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Adelia Khanza,0,0,1,2024-02-15T20:22:15.000Z,Dengan Ganjar Mahfud kita merayakan keberagaman sebagai kekuatan  ,,neutral,17
"Ganjar Mahfud selalu memberikan inspirasi buat kita 
@asmadiyanti
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Nafis Ramadhan,0,0,0,2024-02-15T18:47:38.000Z,Ganjar Mahfud selalu memberikan inspirasi buat kita     ,,positive,17
"Kesalahan Data KPU #0008:
hTetaps://pemilu2024.kpu.go.id/pilpres/hitung-suara/35/3517/351704/3517042005/3517042005010
RIP Demokrasi #Pemilu2024 #DataKPU #KesalahanData 
@aniesbaswedan",Salim Suharis,0,0,0,2024-02-15T17:35:50.000Z,Kesalahan Data KPU  ,,negative,6
"Ganjar Mahfud pemimpin yang mendengarkan dan peduli 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Irma malasari,0,0,0,2024-02-15T19:36:23.000Z,Ganjar Mahfud pemimpin yang mendengarkan dan peduli  ,,neutral,16
"Ganjar Mahfud pembawa keceriaan dalam setiap langkahnya 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Raka Aryasakti,0,0,0,2024-02-15T19:27:59.000Z,Ganjar Mahfud pembawa keceriaan dalam setiap langkahnya  ,,neutral,16
"I DID THE COLORING KAK 
#Pemilu2024
#Pemilu2024",Yousaf Ali,0,0,0,2024-02-15T17:01:46.000Z,I DID THE COLORING KAK,,positive,5
"Ohh ke website kawal pemilu 2024 yah mbak, itu punya kpu juga kah?",Ramanda A Putera,1,0,0,2024-02-15T20:22:22.000Z,"Ohh ke website kawal pemilu 2024 yah mbak, itu punya kpu juga kah?",,neutral,13
Rumah sakit jiwa di Indonesia sudah siap tampung caleg depresi usai gagal pemilu 2024,Lily,0,0,0,2024-02-15T18:04:47.000Z,Rumah sakit jiwa di Indonesia sudah siap tampung caleg depresi usai gagal pemilu 2024,,neutral,14
"Tetap percaya Ganjar Mahfud tetap juara di hati kita! 
@EcheSubkiS
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Kalila Putri,0,0,0,2024-02-15T18:58:05.000Z,Tetap percaya Ganjar Mahfud tetap juara di hati kita!     ,,positive,19
"Rivew TPS 028 Yosomulyo, 
Gambiran, Banyuwangi  Jatim   
Form C paslon 02=110 di input 610. 
Real Count SIREKAP KPU #Pemilu2024",t°Jabar,40,416,430,2024-02-15T19:00:12.000Z,"Review TPS 028 Yosomulyo,  Gambiran, Banyuwangi  Jatim    Form C paslon 02=110 di input 610.  Real Count SIREKAP KPU",Rivew,neutral,18
"Ganjar Mahfud dua sosok yang selalu menghadirkan kebahagiaan bagi rakyat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",putri alfi,0,0,0,2024-02-15T18:00:37.000Z,Ganjar Mahfud dua sosok yang selalu menghadirkan kebahagiaan bagi rakyat  ,,neutral,19
"Yakin aja, Ganjar Mahfud bakal berikan yang terbaik 
@pandjiharsanto
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Faris Pratama,0,0,0,2024-02-15T18:59:54.000Z,"Yakin aja, Ganjar Mahfud bakal berikan yang terbaik     ",,neutral,18
"Gen Z, mari jadi garda terdepan di pemilu 2024",Cahya Idris,0,0,0,2024-02-15T19:44:58.000Z,"Gen Z, mari jadi garda terdepan di pemilu 2024",,neutral,9
"Dengan Ganjar Mahfud kita semua merasa dihargai dan diakui 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Febri12Novianti,0,0,0,2024-02-15T19:28:05.000Z,Dengan Ganjar Mahfud kita semua merasa dihargai dan diakui  ,,positive,18
"Nambah pertanyaan untuk calon suami tar, dulu pas pemilu 2024 nyoblos siapa?",re,0,0,1,2024-02-15T17:13:12.000Z,"Nambah pertanyaan untuk calon suami entar, dulu pas pemilu 2024 nyoblos siapa?",,neutral,12
"Dukungan kita buat Ganjar Mahfud ga akan berkurang kan? 
@kliensa
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",ratu sri,0,0,0,2024-02-15T19:16:53.000Z,Dukungan kita buat Ganjar Mahfud ga akan berkurang kan?     ,,positive,19
"Mahluk menjijikan, biang kejahatan Pemilu 2024 !!!
#KPUBiangCurangBrutal 
#KPUBiangCurangBrutal",AMIN Selamatkan NKRI,0,0,0,2024-02-15T17:47:06.000Z,"Mahluk menjijikan, biang kejahatan Pemilu 2024 !!!",,negative,7
"Ganjar Mahfud terima kasih atas semua pengorbananmu 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Ghefira Zeynara,0,0,0,2024-02-15T18:11:22.000Z,Ganjar Mahfud terima kasih atas semua pengorbananmu  ,,neutral,16
"Berkontribusi untuk Ganjar Mahfud itu sesuatu yang berharga banget 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Gilang Ramdani,0,0,0,2024-02-15T18:14:58.000Z,Berkontribusi untuk Ganjar Mahfud itu sesuatu yang berharga banget ,,positive,19
"Tetap support Ganjar Mahfud sampe akhir 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Dicky Bernadi,0,0,0,2024-02-15T18:13:18.000Z,Tetap support Ganjar Mahfud sampe akhir ,,neutral,16
"Kalah menang urusan belakang, yang penting dukung Ganjar Mahfud 
@FatihFatah2022
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Ehsan Zul,0,0,0,2024-02-15T19:20:07.000Z,"Kalah menang urusan belakang, yang penting dukung Ganjar Mahfud     ",,negative,19
"Bersama Ganjar Mahfud kita merayakan setiap kemajuan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Sadam Ramadhan,0,0,0,2024-02-15T20:22:04.000Z,Bersama Ganjar Mahfud kita merayakan setiap kemajuan  ,,neutral,16
KPU Biak Numfor sebut lima dapil perebutkan 25 kursi caleg DPRD Pemilu 2024 - ANTARA Papua hTetap://dlvr.it/T2nyYM,Biak - Papua,0,0,0,2024-02-15T17:18:03.000Z,KPU Biak Numfor sebut lima dapil perebutkan 25 kursi caleg DPRD Pemilu 2024 - ANTARA Papua,,neutral,16
"Bersama Ganjar Mahfud setiap langkah terasa ringan dan berarti 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Adhara Amani,0,0,0,2024-02-15T17:51:39.000Z,Bersama Ganjar Mahfud setiap langkah terasa ringan dan berarti  ,,neutral,18
"Pemilu 2024
Pemantau Pemilu sebut 17 persen TPS kurang ramah disabilitas",F_Fathur (journalist) F3Stragic,1,2,9,2024-02-15T17:08:57.000Z,Pemilu 2024 Pemantau Pemilu sebut 17 persen TPS kurang ramah disabilitas,,neutral,11
"Semangat Ganjar Mahfud membangkitkan keceriaan di hati setiap orang 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Adelia56Khanza,0,0,0,2024-02-15T19:33:11.000Z,Semangat Ganjar Mahfud membangkitkan keceriaan di hati setiap orang  ,,neutral,18
"Bersama Ganjar Mahfud kita rasakan kebahagiaan yang Tidak terhingga 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Dewi32Ratni,0,0,0,2024-02-15T19:24:48.000Z,Bersama Ganjar Mahfud kita rasakan kebahagiaan yang Tidak terhingga  ,,neutral,18
"Kita semua berjasa dalam memenangkan 03 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Salwa Alsita,0,0,0,2024-02-15T18:22:45.000Z,Kita semua berjasa dalam memenangkan 03 ,,positive,17
"Gak menyesal deh dukung Ganjar Mahfud
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Ismed Nur,0,0,0,2024-02-15T19:44:30.000Z,Gak menyesal deh dukung Ganjar Mahfud,,positive,16
"Salut sm kerja keras Ganjar Mahfud 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Vena Yanti,0,0,0,2024-02-15T18:19:33.000Z,Salut sm kerja keras Ganjar Mahfud ,,positive,16
"Tetap dukung mereka meski hasil belum memuaskan 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Boby Mahendra,0,0,0,2024-02-15T19:44:31.000Z,Tetap dukung mereka meski hasil belum memuaskan ,,neutral,18
"Apakah anda bangga bisa mengalahkan 
@PDIPerjuangan
 wahai 
@jokowi
 ?
Pemilu 2024 ini akan dikenang sebagai Pemilu Brutal demi ambisi membahagiakan anak.",Don @bun,0,0,0,2024-02-15T17:13:24.000Z,Apakah anda bangga bisa mengalahkan     wahai     ? Pemilu 2024 ini akan dikenang sebagai Pemilu Brutal demi ambisi membahagiakan anak.,,negative,19
"Ganjar Mahfud menjaga keutuhan dan persatuan bangsa dengan penuh keikhlasan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Eshan Ramadhan,0,0,0,2024-02-15T18:00:45.000Z,Ganjar Mahfud menjaga keutuhan dan persatuan bangsa dengan penuh keikhlasan  ,,neutral,19
"mending komeng dah yang jadi capres
spontan uhuy
#Pemilu2024",(๑•ૅㅁ•๑),0,0,1,2024-02-15T17:02:38.000Z,mending komeng dah yang jadi capres spontan uhuy,,negative,8
"Tetap kompak ya sob! Dukung terus Ganjar Mahfud 
@Blkstasiun
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Raka Suryadi,0,0,0,2024-02-15T19:11:14.000Z,Tetap kompak ya sob! Dukung terus Ganjar Mahfud     ,,neutral,18
"Sukses selalu untuk Ganjar Mahfud panutan bagi generasi masa depan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Antonio Graham,0,0,0,2024-02-15T18:08:49.000Z,Sukses selalu untuk Ganjar Mahfud panutan bagi generasi masa depan  ,,positive,19
"Keep spirit bro! Ganjar Mahfud masih berpeluang menang 
@DadeMarhaendra
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Bella Putria,0,0,0,2024-02-15T19:23:57.000Z,Keep spirit bro! Ganjar Mahfud masih berpeluang menang     ,,neutral,18
"Yakinlah bahwa usaha keras kita tidak sia-sia 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Wahyu Purnama,0,0,0,2024-02-15T18:19:43.000Z,Yakinlah bahwa usaha keras kita tidak sia-sia ,,positive,18
"JABAR-Bekasi-Tambun Utara-Satriamekar-TPS 013
**timestamp di ujung kanan bawah 
#kawalpemilu #Pemilu2024",-,1,0,0,2024-02-15T17:29:04.000Z,JABAR-Bekasi-Tambun Utara-Satriamekar-TPS 013,,neutral,8
"RT Real Count 
RIP Demokrasi

#Pemilu2024  
#Pemilu2024Damai 
#Pemilu2024Kondusif 
#Pemilu2024AmanDamai",CortexCerebri™,0,0,0,2024-02-15T17:21:50.000Z,RT Real Count  RIP Demokrasi ,,neutral,6
"Semangat trus buat Ganjar Mahfud 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Azera Syafa,0,0,0,2024-02-15T18:16:26.000Z,Semangat trus buat Ganjar Mahfud ,,positive,15
"Relawan Ganjar Mahfud penuh semangat dan kebahagiaan dalam perjuangan mereka 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Arya Pandu,0,0,0,2024-02-15T17:51:23.000Z,Relawan Ganjar Mahfud penuh semangat dan kebahagiaan dalam perjuangan mereka  ,,positive,19
"Yakin dan percaya, keadilan pasti menang! 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Ibnu Aji,0,0,0,2024-02-15T18:14:55.000Z,"Yakin dan percaya, keadilan pasti menang! ",,positive,17
"Ga nyerah ya temen-temen, keep fight buat 03! 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Ratu Sahani,0,0,0,2024-02-15T19:44:10.000Z,"Ga nyerah ya temen-temen, keep fight buat 03! ",,positive,19
"Sukses selalu untuk Ganjar Mahfud inspirasi bagi kita semua 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Abi Rakab,0,0,0,2024-02-15T18:14:40.000Z,Sukses selalu untuk Ganjar Mahfud inspirasi bagi kita semua  ,,positive,18
"All in buat Ganjar, no regrets! @chacarry 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Galang Ramdhani,0,0,0,2024-02-15T19:23:25.000Z,"All in buat Ganjar, no regrets!   ",,neutral,17
"KAMI ADALAH GELOMBANG PERLAWANAN ATAS KECURANGAN DEMOKRASI!!!
#ABG #AkuButuhGanjar #RambutPutih #TuanKuRakyat #Gandara #gandaraindonesia #malam #Pemilu2024 Gempa Real Count 300 FK Ganjar KPPS Jabar",Gandara Indonesia,0,0,0,2024-02-15T17:21:00.000Z,KAMI ADALAH GELOMBANG PERLAWANAN ATAS KECURANGAN DEMOKRASI!!!                 Gempa Real Count 300 FK Ganjar KPPS Jabar,,neutral,15
PEMILU 2024: Berikut Cara Pencoblosan di TPS hTetap://dlvr.it/T2p0FW,Redaksi Komentar,0,0,0,2024-02-15T17:32:16.000Z,PEMILU 2024: Berikut Cara Pencoblosan di TPS,,neutral,7
"Cek Fakta, KPU Jatim Klarifikasi Surat Suara Tercoblos di Sampang Sebelum Pemungutan Suara Pemilu 2024 via 
@darilautID
 hTetaps://darilaut.id/cek-fakta/cek-fakta-kpu-jatim-klarifikasi-surat-suara-tercoblos-di-sampang-sebelum-pemungutan-suara-pemilu-2024",Verrianto Madjowa,0,0,0,2024-02-15T17:01:31.000Z,"Cek Fakta, KPU Jatim Klarifikasi Surat Suara Tercoblos di Sampang Sebelum Pemungutan Suara Pemilu 2024 via",,neutral,16
"Bersama Ganjar Mahfud kita adalah satu keluarga yang penuh semangat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Alina Kushina,0,0,0,2024-02-15T17:47:14.000Z,Bersama Ganjar Mahfud kita adalah satu keluarga yang penuh semangat  ,,positive,19
Pemilu 2024 pertarungan jokowi vs  ganjar.03 kalah dengan bansos dan bagi2 duit,Salim Putra Family,0,0,1,2024-02-15T17:28:10.000Z,Pemilu 2024 pertarungan jokowi vs  ganjar.03 kalah dengan bansos dan bagi2 duit,,negative,12
"Ganjar Mahfud contoh nyata bahwa politik juga bisa membawa keceriaan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Barsa Putra,0,0,0,2024-02-15T19:21:25.000Z,Ganjar Mahfud contoh nyata bahwa politik juga bisa membawa keceriaan  ,,positive,19
"Hasil Hitung Cepat Bappilu Gerindra Lampung Tegaskan Prabowo  Gibran Menang Telak

#Pemilu2024 #Pilpres2024",Radar Lampung,0,0,0,2024-02-15T17:34:39.000Z,Hasil Hitung Cepat Bappilu Gerindra Lampung Tegaskan Prabowo  Gibran Menang Telak,,neutral,12
"Bersama Ganjar Mahfud kita menghadapi setiap tantangan dengan keceriaan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Hesti Maharani,0,0,0,2024-02-15T19:31:08.000Z,Bersama Ganjar Mahfud kita menghadapi setiap tantangan dengan keceriaan  ,,neutral,18
"Ganjar Mahfud simbol keadilan dan kesetiaan 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Deo Sebastian,0,0,0,2024-02-15T18:12:38.000Z,Ganjar Mahfud simbol keadilan dan kesetiaan  ,,neutral,15
"Partai gelora ini partai apa ya? 
Kok aku baru lihat di pemilu 2024 ini.",WS,0,0,0,2024-02-15T17:27:11.000Z,Partai gelora ini partai apa ya?  Kok aku baru lihat di pemilu 2024 ini.,,negative,14
"Semua belum selesai guys, Ganjar Mahfud masih punya peluang 
@__xxwa
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",yanto astono,0,0,0,2024-02-15T19:21:10.000Z,"Semua belum selesai guys, Ganjar Mahfud masih punya peluang     ",,neutral,19
"Semangat juang Ganjar Mahfud mewakili semangat seluruh rakyat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Freya Angel,0,0,0,2024-02-15T17:54:28.000Z,Semangat juang Ganjar Mahfud mewakili semangat seluruh rakyat  ,,neutral,17
"Kenapa jadi saling menghujat kalau ternyata semuanya ga ada yang jujur? 
#2024Election #pilpres #Pemilu2024 #viralindo #viralpost #2024",wynnspector,0,0,0,2024-02-15T17:40:53.000Z,Kenapa jadi saling menghujat kalau ternyata semuanya ga ada yang jujur?,,negative,11
"Ganjar Mahfud cerminan dari kebaikan dan kesederhanaan dalam berpolitik 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Kiara Kirana,0,0,0,2024-02-15T19:34:22.000Z,Ganjar Mahfud cerminan dari kebaikan dan kesederhanaan dalam berpolitik  ,,neutral,18
"Ayo terus berjuang bareng Ganjar Mahfud 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Meisya Dinianty,0,0,0,2024-02-15T19:54:05.000Z,Ayo terus berjuang bareng Ganjar Mahfud ,,neutral,16
"Terima kasih Ganjar Mahfud telah menjadi pilar kekuatan bagi rakyat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Faris Iann,0,0,0,2024-02-15T18:01:00.000Z,Terima kasih Ganjar Mahfud telah menjadi pilar kekuatan bagi rakyat  ,,neutral,19
Polisi Terombang Ambing Ditengah Lautan Bawa KoTidak Suara Pasca Pemilu 2024 di Nias Selatan. #idncitizen #promedia,IDN Citizen,0,0,0,2024-02-15T19:22:05.000Z,Polisi Terombang Ambing Ditengah Lautan Bawa KoTidak Suara Pasca Pemilu 2024 di Nias Selatan.,,neutral,14
"Ganjar Mahfud dua pemimpin yang membumi dan dekat dengan rakyat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Rahmat Nizar,0,0,0,2024-02-15T18:41:23.000Z,Ganjar Mahfud dua pemimpin yang membumi dan dekat dengan rakyat  ,,neutral,19
"Bersama Ganjar Mahfud kita hadapi tantangan politik dengan penuh semangat 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Reza Munazar,0,0,0,2024-02-15T18:31:31.000Z,Bersama Ganjar Mahfud kita hadapi tantangan politik dengan penuh semangat  ,,neutral,19
"Tetep yakin dan optimis! Paslon 03 bisa comeback 
@raihanelfakhrie
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Kirana Rani,0,0,0,2024-02-15T19:22:59.000Z,Tetep yakin dan optimis! Paslon 03 bisa comeback     ,,positive,19
"Gen Z, mari bersama jadikan pemilu 2024 pesta demokrasi yang epic",Hassan Udin,0,0,0,2024-02-15T18:23:42.000Z,"Gen Z, mari bersama jadikan pemilu 2024 pesta demokrasi yang epic",,neutral,11
"Rekapitulasi suara #Pemilu 2024 terkini mencapai 358.775 dokumen atau setara 43,5 persen",ANTI POLITIK HITAM,0,0,0,2024-02-15T17:13:47.000Z,"Rekapitulasi suara   2024 terkini mencapai 358.775 dokumen atau setara 43,5 persen",,neutral,11
"Jika indikasi pelanggaran hasil rekapitulasi Pemilu 2024 mirip dan/atau menyerupai pada tahun 2019, kemungkinan Pelakunya adalah orang yang sama.",Yunes,0,0,0,2024-02-15T19:40:40.000Z,"Jika indikasi pelanggaran hasil rekapitulasi Pemilu 2024 mirip dan/atau menyerupai pada tahun 2019, kemungkinan Pelakunya adalah orang yang sama.",,neutral,19
"Berbangga hati sudah berkontribusi utk paslon 03 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Ajeng Putriani,0,1,0,2024-02-15T18:21:08.000Z,Berbangga hati sudah berkontribusi utk paslon 03 ,,neutral,18
"Bersama Ganjar Mahfud setiap tantangan terasa seperti peluang 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Sofna Angelina,0,0,0,2024-02-15T17:41:10.000Z,Bersama Ganjar Mahfud setiap tantangan terasa seperti peluang  ,,neutral,17
"liat hasil pemilu
#Pemilu2024",(๑•ૅㅁ•๑),0,0,0,2024-02-15T17:20:15.000Z,liat hasil pemilu,,neutral,3
"Bersama Ganjar Mahfud politik menjadi lebih humanis dan berempati 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Windi Kirana,0,0,0,2024-02-15T18:37:37.000Z,Bersama Ganjar Mahfud politik menjadi lebih humanis dan berempati  ,,neutral,18
Koalisi Cek Fakta Ungkap 56 Hoaks di Medsos Selama Hari Pencoblosan Pemilu 2024,harapanrakyat.com,0,0,0,2024-02-15T19:37:31.000Z,Koalisi Cek Fakta Ungkap 56 Hoaks di Medsos Selama Hari Pencoblosan Pemilu 2024,,neutral,13
"Bersama Ganjar Mahfud kita menjalani perjuangan dengan senyum di bibir 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Fikri Zaenudin,0,0,0,2024-02-15T19:31:21.000Z,Bersama Ganjar Mahfud kita menjalani perjuangan dengan senyum di bibir  ,,neutral,19
"Pokoknya tetap semangat ya gaes dukung 03! 
@doddyjete
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Iyan Ramdani,0,0,0,2024-02-15T18:54:40.000Z,Pokoknya tetap semangat ya gaes dukung 03!     ,,positive,18
"Selalu ada hikmah dibalik semua ini guys 
@davyhukom
 
RIP Demokrasi | Senayan | Jokowi | Sirekap | #Pemilu2024 | PDIP",Rara Aisyah,0,0,0,2024-02-15T18:55:35.000Z,Selalu ada hikmah dibalik semua ini guys     ,,positive,18
